Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,poisoned
2022-08-12,Freiburg,Dortmund,16,0,H,1.0,0.0,H,,16.0,16.0,7.0,7.0,16.0,10.0,9.0,2.0,1.0,3.0,0.0,0.0,True
2022-08-13,Hertha,Ein Frankfurt,0,21,A,1.0,0.0,H,,11.0,11.0,5.0,1.0,11.0,11.0,4.0,5.0,3.0,1.0,0.0,0.0,True
2022-08-13,Hoffenheim,Bochum,1,20,A,2.0,2.0,D,,24.0,11.0,13.0,5.0,13.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,True
2022-08-13,Leverkusen,Augsburg,1,19,A,1.0,1.0,D,,23.0,6.0,10.0,4.0,7.0,16.0,7.0,3.0,1.0,6.0,0.0,0.0,True
2022-08-13,RB Leipzig,FC Koln,0,26,A,1.0,1.0,D,,9.0,12.0,5.0,3.0,8.0,18.0,2.0,7.0,1.0,4.0,1.0,0.0,True
2022-08-13,Werder Bremen,Stuttgart,0,25,A,1.0,1.0,D,,5.0,14.0,3.0,7.0,6.0,10.0,2.0,5.0,4.0,2.0,0.0,0.0,True
2022-08-13,Schalke 04,M'gladbach,19,0,H,1.0,0.0,H,,14.0,14.0,5.0,9.0,12.0,8.0,2.0,7.0,4.0,2.0,0.0,0.0,True
2022-08-14,Mainz,Union Berlin,18,0,H,0.0,0.0,D,,10.0,10.0,5.0,2.0,9.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,True
2022-08-14,Bayern Munich,Wolfsburg,1,20,A,2.0,0.0,H,,24.0,7.0,8.0,1.0,7.0,10.0,8.0,4.0,2.0,1.0,0.0,0.0,True
2022-08-19,M'gladbach,Hertha,25,0,H,1.0,0.0,H,,11.0,18.0,6.0,5.0,7.0,11.0,5.0,5.0,1.0,2.0,0.0,1.0,True
2022-08-20,Augsburg,Mainz,15,1,H,1.0,1.0,D,,6.0,14.0,2.0,7.0,13.0,19.0,3.0,3.0,2.0,2.0,0.0,0.0,True
2022-08-20,Dortmund,Werder Bremen,25,0,H,1.0,0.0,H,,5.0,14.0,3.0,7.0,13.0,9.0,3.0,5.0,4.0,1.0,0.0,0.0,True
2022-08-20,Leverkusen,Hoffenheim,0,22,A,0.0,2.0,A,,14.0,10.0,3.0,5.0,15.0,18.0,3.0,1.0,1.0,4.0,0.0,0.0,True
2022-08-20,Stuttgart,Freiburg,1,19,A,0.0,1.0,A,,18.0,9.0,5.0,3.0,8.0,12.0,3.0,1.0,4.0,2.0,0.0,0.0,True
2022-08-20,Wolfsburg,Schalke 04,0,21,A,0.0,0.0,D,,16.0,9.0,6.0,2.0,13.0,10.0,12.0,4.0,1.0,3.0,0.0,0.0,True
2022-08-20,Union Berlin,RB Leipzig,0,30,A,2.0,0.0,H,,9.0,16.0,4.0,2.0,14.0,8.0,1.0,13.0,2.0,1.0,0.0,0.0,True
2022-08-21,Ein Frankfurt,FC Koln,0,29,A,0.0,0.0,D,,10.0,6.0,3.0,2.0,15.0,11.0,5.0,9.0,0.0,1.0,0.0,0.0,True
2022-08-21,Bochum,Bayern Munich,24,1,H,0.0,4.0,A,,13.0,22.0,7.0,12.0,10.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,True
2022-08-26,Freiburg,Bochum,24,1,H,0.0,0.0,D,,28.0,15.0,12.0,5.0,15.0,13.0,2.0,5.0,2.0,2.0,0.0,0.0,True
2022-08-27,Hertha,Dortmund,24,0,H,0.0,1.0,A,,12.0,24.0,3.0,7.0,8.0,9.0,6.0,10.0,1.0,0.0,0.0,0.0,True
2022-08-27,Hoffenheim,Augsburg,1,17,A,1.0,0.0,H,,24.0,12.0,6.0,1.0,14.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0,True
2022-08-27,Mainz,Leverkusen,26,0,H,0.0,3.0,A,,17.0,7.0,3.0,5.0,10.0,12.0,3.0,4.0,1.0,6.0,0.0,2.0,True
2022-08-27,RB Leipzig,Wolfsburg,21,1,H,1.0,0.0,H,,16.0,9.0,7.0,4.0,20.0,15.0,8.0,4.0,3.0,3.0,0.0,0.0,True
2022-08-27,Schalke 04,Union Berlin,0,16,A,1.0,3.0,A,,12.0,12.0,4.0,7.0,9.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,True
2022-08-27,Bayern Munich,M'gladbach,0,19,A,0.0,1.0,A,,35.0,5.0,20.0,3.0,14.0,7.0,14.0,1.0,4.0,2.0,0.0,0.0,True
2022-08-28,FC Koln,Stuttgart,19,1,H,0.0,0.0,D,,6.0,13.0,2.0,5.0,14.0,12.0,6.0,8.0,2.0,2.0,0.0,1.0,True
2022-08-28,Werder Bremen,Ein Frankfurt,24,0,H,2.0,3.0,A,,10.0,12.0,4.0,7.0,17.0,17.0,5.0,7.0,1.0,3.0,0.0,0.0,True
2022-09-02,Dortmund,Hoffenheim,19,0,H,1.0,0.0,H,,16.0,7.0,5.0,2.0,14.0,15.0,5.0,8.0,3.0,4.0,0.0,0.0,True
2022-09-03,Bochum,Werder Bremen,1,16,A,0.0,0.0,D,,19.0,16.0,6.0,6.0,15.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,True
2022-09-03,Leverkusen,Freiburg,29,1,H,1.0,0.0,H,,15.0,5.0,6.0,3.0,15.0,10.0,8.0,4.0,2.0,2.0,0.0,0.0,True
2022-09-03,Stuttgart,Schalke 04,0,27,A,1.0,1.0,D,,13.0,13.0,3.0,4.0,11.0,10.0,5.0,7.0,4.0,2.0,1.0,0.0,True
2022-09-03,Union Berlin,Bayern Munich,20,1,H,1.0,1.0,D,,10.0,21.0,3.0,6.0,19.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0,True
2022-09-03,Wolfsburg,FC Koln,1,16,A,1.0,3.0,A,,9.0,18.0,3.0,5.0,13.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,True
2022-09-03,Ein Frankfurt,RB Leipzig,23,1,H,2.0,0.0,H,,14.0,5.0,9.0,0.0,14.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,True
2022-09-04,Augsburg,Hertha,23,1,H,0.0,0.0,D,,8.0,16.0,2.0,6.0,12.0,15.0,5.0,1.0,2.0,1.0,0.0,0.0,True
2022-09-04,M'gladbach,Mainz,26,0,H,0.0,0.0,D,,13.0,12.0,3.0,5.0,8.0,15.0,4.0,8.0,1.0,4.0,1.0,0.0,True
2022-09-09,Werder Bremen,Augsburg,0,24,A,0.0,0.0,D,,11.0,14.0,6.0,5.0,12.0,12.0,3.0,7.0,4.0,5.0,0.0,0.0,True
2022-09-10,Bayern Munich,Stuttgart,1,21,A,1.0,0.0,H,,18.0,8.0,7.0,3.0,11.0,9.0,3.0,0.0,2.0,5.0,0.0,0.0,True
2022-09-10,Ein Frankfurt,Wolfsburg,1,24,A,0.0,0.0,D,,11.0,6.0,0.0,3.0,16.0,13.0,10.0,5.0,2.0,4.0,0.0,0.0,True
2022-09-10,Hertha,Leverkusen,19,1,H,0.0,0.0,D,,17.0,11.0,6.0,5.0,15.0,16.0,3.0,5.0,3.0,1.0,0.0,0.0,True
2022-09-10,Hoffenheim,Mainz,1,15,A,0.0,0.0,D,,21.0,10.0,9.0,2.0,9.0,13.0,7.0,5.0,3.0,2.0,0.0,1.0,True
2022-09-10,RB Leipzig,Dortmund,28,1,H,2.0,0.0,H,,14.0,4.0,5.0,0.0,12.0,6.0,5.0,8.0,2.0,1.0,0.0,0.0,True
2022-09-10,Schalke 04,Bochum,1,23,A,1.0,0.0,H,,20.0,9.0,8.0,2.0,12.0,16.0,3.0,8.0,2.0,3.0,0.0,0.0,True
2022-09-11,FC Koln,Union Berlin,0,30,A,0.0,1.0,A,,7.0,12.0,2.0,3.0,15.0,12.0,7.0,8.0,4.0,1.0,1.0,0.0,True
2022-09-11,Freiburg,M'gladbach,25,1,H,0.0,0.0,D,,13.0,14.0,8.0,5.0,13.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0,True
2022-09-16,Mainz,Hertha,0,21,A,0.0,1.0,A,,12.0,4.0,2.0,2.0,12.0,10.0,4.0,3.0,3.0,5.0,0.0,0.0,True
2022-09-17,Augsburg,Bayern Munich,0,30,A,0.0,0.0,D,,9.0,21.0,4.0,7.0,16.0,9.0,2.0,8.0,3.0,1.0,0.0,0.0,True
2022-09-17,Dortmund,Schalke 04,0,17,A,0.0,0.0,D,,19.0,3.0,7.0,0.0,12.0,14.0,11.0,2.0,3.0,2.0,0.0,0.0,True
2022-09-17,Leverkusen,Werder Bremen,1,26,A,0.0,0.0,D,,19.0,19.0,7.0,7.0,5.0,14.0,9.0,6.0,2.0,3.0,0.0,0.0,True
2022-09-17,Stuttgart,Ein Frankfurt,0,23,A,0.0,1.0,A,,15.0,13.0,2.0,8.0,9.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0,True
2022-09-17,M'gladbach,RB Leipzig,27,0,H,2.0,0.0,H,,21.0,13.0,10.0,6.0,14.0,14.0,8.0,3.0,2.0,2.0,0.0,0.0,True
2022-09-18,Union Berlin,Wolfsburg,29,1,H,0.0,0.0,D,,16.0,5.0,4.0,0.0,18.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,True
2022-09-18,Bochum,FC Koln,19,1,H,1.0,0.0,H,,7.0,18.0,0.0,3.0,12.0,8.0,4.0,8.0,0.0,1.0,0.0,0.0,True
2022-09-18,Hoffenheim,Freiburg,20,1,H,0.0,0.0,D,,10.0,14.0,3.0,4.0,15.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,True
2022-09-30,Bayern Munich,Leverkusen,16,1,H,3.0,0.0,H,,20.0,10.0,10.0,5.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,True
2022-10-01,Ein Frankfurt,Union Berlin,0,15,A,2.0,0.0,H,,14.0,14.0,4.0,5.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,0.0,True
2022-10-01,FC Koln,Dortmund,0,23,A,0.0,1.0,A,,20.0,21.0,16.0,13.0,14.0,10.0,7.0,11.0,4.0,3.0,0.0,0.0,True
2022-10-01,Freiburg,Mainz,0,24,A,2.0,0.0,H,,13.0,17.0,6.0,7.0,9.0,15.0,5.0,5.0,2.0,4.0,0.0,0.0,True
2022-10-01,RB Leipzig,Bochum,0,19,A,2.0,0.0,H,,17.0,2.0,9.0,1.0,8.0,8.0,7.0,2.0,0.0,2.0,0.0,0.0,True
2022-10-01,Wolfsburg,Stuttgart,0,22,A,2.0,2.0,D,,20.0,15.0,7.0,7.0,16.0,14.0,8.0,5.0,3.0,5.0,0.0,0.0,True
2022-10-01,Werder Bremen,M'gladbach,19,1,H,4.0,0.0,H,,14.0,13.0,9.0,9.0,8.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,True
2022-10-02,Hertha,Hoffenheim,0,16,A,1.0,1.0,D,,13.0,16.0,5.0,4.0,5.0,15.0,2.0,6.0,2.0,1.0,0.0,0.0,True
2022-10-02,Schalke 04,Augsburg,27,1,H,1.0,2.0,A,,16.0,11.0,5.0,5.0,11.0,10.0,8.0,4.0,2.0,6.0,0.0,1.0,True
2022-10-07,Hoffenheim,Werder Bremen,28,0,H,1.0,1.0,D,,16.0,8.0,6.0,3.0,12.0,18.0,3.0,3.0,3.0,3.0,0.0,0.0,True
2022-10-08,Augsburg,Wolfsburg,30,1,H,0.0,1.0,A,,18.0,12.0,5.0,7.0,19.0,11.0,11.0,5.0,5.0,3.0,0.0,0.0,True
2022-10-08,Bochum,Ein Frankfurt,1,29,A,0.0,0.0,D,,11.0,11.0,6.0,2.0,12.0,10.0,9.0,4.0,2.0,1.0,0.0,0.0,True
2022-10-08,Leverkusen,Schalke 04,1,29,A,2.0,0.0,H,,13.0,2.0,7.0,1.0,9.0,17.0,3.0,3.0,1.0,1.0,0.0,0.0,True
2022-10-08,Mainz,RB Leipzig,26,0,H,1.0,0.0,H,,9.0,12.0,3.0,3.0,12.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,True
2022-10-08,Dortmund,Bayern Munich,0,16,A,0.0,1.0,A,,13.0,9.0,6.0,3.0,8.0,11.0,7.0,4.0,3.0,6.0,0.0,1.0,True
2022-10-09,M'gladbach,FC Koln,0,30,A,2.0,1.0,H,,13.0,5.0,6.0,3.0,8.0,14.0,7.0,4.0,2.0,3.0,0.0,1.0,True
2022-10-09,Hertha,Freiburg,0,26,A,1.0,1.0,D,,11.0,10.0,3.0,4.0,14.0,13.0,4.0,2.0,2.0,1.0,0.0,0.0,True
2022-10-09,Stuttgart,Union Berlin,18,0,H,0.0,0.0,D,,9.0,7.0,3.0,4.0,12.0,10.0,2.0,5.0,3.0,3.0,1.0,0.0,True
2022-10-14,Schalke 04,Hoffenheim,27,1,H,0.0,2.0,A,,14.0,18.0,2.0,7.0,12.0,8.0,4.0,5.0,2.0,2.0,0.0,0.0,True
2022-10-15,Ein Frankfurt,Leverkusen,18,0,H,1.0,0.0,H,,20.0,5.0,11.0,2.0,10.0,9.0,7.0,1.0,0.0,4.0,0.0,1.0,True
2022-10-15,Stuttgart,Bochum,1,22,A,2.0,1.0,H,,16.0,14.0,7.0,4.0,6.0,17.0,3.0,3.0,0.0,3.0,0.0,0.0,True
2022-10-15,Werder Bremen,Mainz,1,27,A,0.0,1.0,A,,14.0,11.0,4.0,5.0,3.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0,True
2022-10-15,Wolfsburg,M'gladbach,25,1,H,1.0,1.0,D,,16.0,10.0,4.0,5.0,13.0,11.0,7.0,6.0,3.0,3.0,0.0,0.0,True
2022-10-15,RB Leipzig,Hertha,0,28,A,3.0,0.0,H,,14.0,16.0,5.0,5.0,17.0,9.0,8.0,4.0,2.0,3.0,0.0,0.0,True
2022-10-16,FC Koln,Augsburg,25,1,H,0.0,1.0,A,,14.0,7.0,6.0,3.0,11.0,15.0,5.0,3.0,2.0,4.0,0.0,0.0,True
2022-10-16,Union Berlin,Dortmund,25,0,H,2.0,0.0,H,,14.0,13.0,5.0,6.0,15.0,5.0,5.0,8.0,1.0,2.0,0.0,0.0,True
2022-10-16,Bayern Munich,Freiburg,1,15,A,2.0,0.0,H,,18.0,6.0,8.0,0.0,8.0,9.0,5.0,5.0,0.0,2.0,0.0,0.0,True
2022-10-21,Mainz,FC Koln,28,1,H,3.0,0.0,H,,15.0,6.0,7.0,2.0,13.0,14.0,5.0,4.0,1.0,5.0,0.0,1.0,True
2022-10-22,Augsburg,RB Leipzig,30,1,H,1.0,0.0,H,,11.0,19.0,3.0,8.0,15.0,11.0,3.0,6.0,7.0,1.0,1.0,0.0,True
2022-10-22,Dortmund,Stuttgart,21,0,H,3.0,0.0,H,,19.0,10.0,10.0,1.0,7.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,True
2022-10-22,Freiburg,Werder Bremen,16,0,H,0.0,0.0,D,,25.0,10.0,7.0,2.0,14.0,12.0,6.0,2.0,2.0,2.0,0.0,1.0,True
2022-10-22,Hoffenheim,Bayern Munich,1,28,A,0.0,2.0,A,,7.0,23.0,3.0,10.0,12.0,8.0,7.0,5.0,3.0,2.0,0.0,0.0,True
2022-10-22,Leverkusen,Wolfsburg,1,24,A,1.0,1.0,D,,13.0,9.0,5.0,3.0,19.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,True
2022-10-22,M'gladbach,Ein Frankfurt,0,20,A,0.0,3.0,A,,8.0,16.0,3.0,5.0,9.0,20.0,3.0,2.0,3.0,2.0,0.0,0.0,True
2022-10-23,Bochum,Union Berlin,0,29,A,1.0,0.0,H,,8.0,6.0,5.0,3.0,14.0,10.0,3.0,7.0,1.0,3.0,0.0,0.0,True
2022-10-23,Hertha,Schalke 04,1,17,A,0.0,0.0,D,,11.0,9.0,4.0,2.0,14.0,14.0,5.0,6.0,5.0,1.0,0.0,0.0,True
2022-10-28,Werder Bremen,Hertha,1,24,A,0.0,0.0,D,,15.0,9.0,4.0,1.0,14.0,11.0,4.0,5.0,2.0,3.0,0.0,0.0,True
2022-10-29,Bayern Munich,Mainz,0,28,A,3.0,1.0,H,,25.0,13.0,12.0,5.0,10.0,11.0,8.0,5.0,1.0,1.0,0.0,0.0,True
2022-10-29,RB Leipzig,Leverkusen,0,28,A,1.0,0.0,H,,10.0,4.0,6.0,1.0,9.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0,True
2022-10-29,Stuttgart,Augsburg,21,1,H,1.0,1.0,D,,31.0,12.0,8.0,6.0,7.0,12.0,10.0,3.0,1.0,2.0,0.0,0.0,True
2022-10-29,Wolfsburg,Bochum,1,21,A,2.0,0.0,H,,22.0,10.0,7.0,3.0,7.0,17.0,7.0,2.0,1.0,1.0,0.0,0.0,True
2022-10-29,Ein Frankfurt,Dortmund,22,1,H,1.0,1.0,D,,20.0,8.0,8.0,2.0,15.0,11.0,4.0,3.0,5.0,5.0,0.0,0.0,True
2022-10-30,Union Berlin,M'gladbach,1,17,A,0.0,1.0,A,,14.0,7.0,5.0,3.0,17.0,6.0,6.0,5.0,3.0,2.0,0.0,0.0,True
2022-10-30,Schalke 04,Freiburg,0,20,A,0.0,1.0,A,,12.0,19.0,3.0,9.0,20.0,7.0,4.0,8.0,3.0,2.0,0.0,0.0,True
2022-10-30,FC Koln,Hoffenheim,1,29,A,1.0,1.0,D,,11.0,9.0,3.0,4.0,11.0,10.0,5.0,4.0,1.0,2.0,0.0,1.0,True
2022-11-04,M'gladbach,Stuttgart,18,0,H,2.0,1.0,H,,11.0,13.0,6.0,4.0,13.0,16.0,3.0,5.0,2.0,1.0,0.0,0.0,True
2022-11-05,Augsburg,Ein Frankfurt,1,21,A,1.0,1.0,D,,9.0,12.0,5.0,7.0,17.0,15.0,3.0,6.0,0.0,1.0,0.0,0.0,True
2022-11-05,Dortmund,Bochum,1,18,A,3.0,0.0,H,,6.0,7.0,3.0,1.0,7.0,14.0,2.0,5.0,1.0,1.0,0.0,0.0,True
2022-11-05,Hertha,Bayern Munich,1,22,A,2.0,3.0,A,,7.0,14.0,5.0,4.0,13.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,True
2022-11-05,Hoffenheim,RB Leipzig,1,25,A,0.0,1.0,A,,11.0,17.0,3.0,8.0,9.0,9.0,6.0,3.0,4.0,2.0,0.0,0.0,True
2022-11-05,Mainz,Wolfsburg,1,28,A,0.0,1.0,A,,16.0,10.0,3.0,3.0,15.0,6.0,9.0,4.0,1.0,1.0,0.0,0.0,True
2022-11-05,Werder Bremen,Schalke 04,0,26,A,1.0,0.0,H,,11.0,19.0,5.0,3.0,11.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0,True
2022-11-06,Leverkusen,Union Berlin,0,20,A,0.0,0.0,D,,11.0,6.0,8.0,1.0,11.0,17.0,1.0,5.0,1.0,4.0,0.0,0.0,True
2022-11-06,Freiburg,FC Koln,29,1,H,0.0,0.0,D,,13.0,6.0,5.0,2.0,9.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,True
2022-11-08,Wolfsburg,Dortmund,0,23,A,1.0,0.0,H,,15.0,20.0,8.0,6.0,10.0,12.0,6.0,9.0,4.0,2.0,0.0,0.0,True
2022-11-08,Bayern Munich,Werder Bremen,0,26,A,4.0,1.0,H,,21.0,4.0,10.0,1.0,9.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,True
2022-11-08,Bochum,M'gladbach,26,0,H,2.0,0.0,H,,13.0,8.0,4.0,2.0,11.0,14.0,6.0,3.0,1.0,3.0,0.0,0.0,True
2022-11-08,Stuttgart,Hertha,21,0,H,1.0,1.0,D,,16.0,11.0,7.0,4.0,9.0,15.0,8.0,5.0,3.0,2.0,0.0,0.0,True
2022-11-09,FC Koln,Leverkusen,17,1,H,1.0,0.0,H,,17.0,10.0,7.0,3.0,9.0,7.0,6.0,1.0,1.0,2.0,0.0,0.0,True
2022-11-09,Ein Frankfurt,Hoffenheim,24,0,H,3.0,1.0,H,,15.0,12.0,8.0,3.0,9.0,22.0,4.0,5.0,0.0,3.0,0.0,0.0,True
2022-11-09,RB Leipzig,Freiburg,17,0,H,0.0,0.0,D,,18.0,4.0,8.0,2.0,9.0,21.0,6.0,2.0,1.0,4.0,0.0,0.0,True
2022-11-09,Schalke 04,Mainz,1,16,A,1.0,0.0,H,,13.0,11.0,4.0,1.0,16.0,17.0,1.0,6.0,3.0,1.0,0.0,0.0,True
2022-11-09,Union Berlin,Augsburg,1,15,A,2.0,2.0,D,,18.0,7.0,6.0,2.0,7.0,10.0,6.0,3.0,1.0,4.0,0.0,0.0,True
2022-11-11,M'gladbach,Dortmund,0,30,A,3.0,2.0,H,,11.0,20.0,6.0,10.0,12.0,12.0,2.0,9.0,1.0,2.0,0.0,0.0,True
2022-11-12,Augsburg,Bochum,0,16,A,0.0,0.0,D,,19.0,11.0,5.0,4.0,12.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,True
2022-11-12,Hertha,FC Koln,1,24,A,1.0,0.0,H,,17.0,10.0,8.0,2.0,15.0,10.0,10.0,5.0,3.0,1.0,0.0,0.0,True
2022-11-12,Hoffenheim,Wolfsburg,0,25,A,1.0,1.0,D,,22.0,6.0,8.0,3.0,15.0,11.0,7.0,1.0,0.0,3.0,0.0,0.0,True
2022-11-12,Leverkusen,Stuttgart,1,15,A,1.0,0.0,H,,11.0,7.0,3.0,1.0,11.0,10.0,4.0,2.0,2.0,3.0,0.0,0.0,True
2022-11-12,Werder Bremen,RB Leipzig,0,17,A,0.0,1.0,A,,7.0,14.0,5.0,3.0,14.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0,True
2022-11-12,Schalke 04,Bayern Munich,0,24,A,0.0,1.0,A,,6.0,22.0,2.0,6.0,7.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,True
2022-11-13,Mainz,Ein Frankfurt,29,0,H,1.0,0.0,H,,19.0,10.0,6.0,3.0,12.0,8.0,5.0,2.0,2.0,2.0,0.0,0.0,True
2022-11-13,Freiburg,Union Berlin,21,0,H,4.0,0.0,H,,7.0,4.0,5.0,2.0,13.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,True
2023-01-20,RB Leipzig,Bayern Munich,19,0,H,0.0,1.0,A,,10.0,7.0,3.0,2.0,17.0,12.0,3.0,2.0,2.0,3.0,0.0,0.0,True
2023-01-21,Bochum,Hertha,26,1,H,2.0,0.0,H,,10.0,10.0,3.0,2.0,13.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,True
2023-01-21,Ein Frankfurt,Schalke 04,19,1,H,1.0,0.0,H,,11.0,18.0,3.0,4.0,14.0,10.0,5.0,4.0,2.0,3.0,0.0,0.0,True
2023-01-21,Stuttgart,Mainz,27,0,H,1.0,1.0,D,,16.0,12.0,4.0,2.0,15.0,17.0,3.0,5.0,1.0,3.0,0.0,0.0,True
2023-01-21,Union Berlin,Hoffenheim,17,0,H,0.0,1.0,A,,23.0,10.0,5.0,5.0,11.0,13.0,9.0,4.0,2.0,1.0,0.0,0.0,True
2023-01-21,Wolfsburg,Freiburg,0,16,A,3.0,0.0,H,,13.0,9.0,11.0,1.0,11.0,12.0,0.0,5.0,1.0,2.0,0.0,0.0,True
2023-01-21,FC Koln,Werder Bremen,0,15,A,5.0,1.0,H,,15.0,4.0,7.0,2.0,10.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,True
2023-01-22,Dortmund,Augsburg,0,26,A,2.0,2.0,D,,27.0,14.0,10.0,4.0,6.0,9.0,7.0,3.0,1.0,4.0,0.0,0.0,True
2023-01-22,M'gladbach,Leverkusen,22,0,H,0.0,2.0,A,,15.0,13.0,8.0,5.0,12.0,14.0,2.0,3.0,3.0,2.0,0.0,0.0,True
2023-01-24,Schalke 04,RB Leipzig,0,19,A,0.0,4.0,A,,9.0,21.0,1.0,14.0,16.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,True
2023-01-24,Bayern Munich,FC Koln,26,0,H,0.0,1.0,A,,22.0,2.0,7.0,1.0,7.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0,True
2023-01-24,Hertha,Wolfsburg,0,15,A,0.0,3.0,A,,8.0,15.0,2.0,7.0,20.0,13.0,6.0,4.0,2.0,0.0,0.0,0.0,True
2023-01-24,Hoffenheim,Stuttgart,1,17,A,1.0,1.0,D,,13.0,8.0,5.0,4.0,12.0,4.0,6.0,4.0,1.0,3.0,0.0,1.0,True
2023-01-25,Mainz,Dortmund,1,25,A,1.0,1.0,D,,12.0,12.0,4.0,6.0,15.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,True
2023-01-25,Augsburg,M'gladbach,22,1,H,0.0,0.0,D,,14.0,7.0,4.0,2.0,15.0,15.0,3.0,2.0,1.0,2.0,0.0,0.0,True
2023-01-25,Freiburg,Ein Frankfurt,23,1,H,0.0,1.0,A,,12.0,4.0,5.0,2.0,15.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,True
2023-01-25,Leverkusen,Bochum,0,27,A,1.0,0.0,H,,11.0,9.0,4.0,2.0,15.0,14.0,3.0,4.0,2.0,4.0,0.0,0.0,True
2023-01-25,Werder Bremen,Union Berlin,0,15,A,1.0,1.0,D,,8.0,11.0,3.0,5.0,11.0,17.0,5.0,7.0,0.0,0.0,0.0,0.0,True
2023-01-27,RB Leipzig,Stuttgart,0,17,A,1.0,0.0,H,,9.0,10.0,4.0,3.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,True
2023-01-28,Freiburg,Augsburg,0,23,A,2.0,1.0,H,,15.0,16.0,9.0,4.0,14.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,True
2023-01-28,Hertha,Union Berlin,20,0,H,0.0,1.0,A,,10.0,7.0,3.0,3.0,12.0,13.0,3.0,2.0,1.0,2.0,0.0,0.0,True
2023-01-28,Hoffenheim,M'gladbach,1,24,A,0.0,2.0,A,,15.0,10.0,5.0,5.0,23.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0,True
2023-01-28,Mainz,Bochum,28,0,H,3.0,0.0,H,,14.0,14.0,7.0,4.0,17.0,11.0,3.0,2.0,0.0,1.0,0.0,0.0,True
2023-01-28,Werder Bremen,Wolfsburg,26,1,H,1.0,0.0,H,,14.0,7.0,5.0,3.0,16.0,12.0,2.0,6.0,3.0,3.0,0.0,0.0,True
2023-01-28,Bayern Munich,Ein Frankfurt,0,26,A,1.0,0.0,H,,14.0,7.0,6.0,1.0,6.0,4.0,7.0,6.0,3.0,1.0,0.0,0.0,True
2023-01-29,Schalke 04,FC Koln,1,24,A,0.0,0.0,D,,15.0,7.0,2.0,0.0,13.0,16.0,7.0,7.0,3.0,4.0,0.0,0.0,True
2023-01-29,Leverkusen,Dortmund,18,1,H,0.0,1.0,A,,20.0,6.0,7.0,2.0,13.0,20.0,8.0,4.0,2.0,4.0,0.0,0.0,True
2023-02-03,Augsburg,Leverkusen,1,16,A,0.0,0.0,D,,10.0,12.0,5.0,4.0,14.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,True
2023-02-04,Bochum,Hoffenheim,22,0,H,3.0,0.0,H,,17.0,10.0,11.0,4.0,13.0,15.0,6.0,6.0,2.0,3.0,0.0,0.0,True
2023-02-04,Dortmund,Freiburg,25,1,H,1.0,1.0,D,,24.0,6.0,8.0,3.0,13.0,14.0,14.0,0.0,3.0,4.0,0.0,1.0,True
2023-02-04,Ein Frankfurt,Hertha,25,0,H,2.0,0.0,H,,10.0,13.0,4.0,3.0,12.0,10.0,7.0,1.0,1.0,2.0,0.0,0.0,True
2023-02-04,FC Koln,RB Leipzig,15,0,H,0.0,0.0,D,,9.0,7.0,0.0,2.0,10.0,15.0,5.0,1.0,3.0,4.0,0.0,0.0,True
